69683acdb937bdb4a8347fc2cd5f34eb35bf5ccbd5857dd5e78a02868eba27806f6ae, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,Checked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,hellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohellohello,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,goodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegoodbyegood,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,UnChecked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,Checked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,1,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
129175a49af703c33bbc4fb6a8ec3c251285d9ae282042525b7ad0dec67a86e3eda2d, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,Checked,0,1
